Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,CATEGORY,OBS_VALUE,Unit of Measure
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1989,1,61,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1990,1,60,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1991,1,59,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1992,1,58,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1993,2,57,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1994,2,56,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1995,2,55,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1996,2,54,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1997,2,53,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1998,2,52,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,1999,2,51,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2000,2,50,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2001,3,49,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2002,3,48,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2003,3,47,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2004,3,46,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2005,3,45,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2006,3,44,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2007,3,43,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2008,3,42,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2009,3,41,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2010,3,40,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2011,3,39,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2012,3,38,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2013,4,37,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2014,4,36,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2015,4,35,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2016,4,34,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2017,4,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2018,4,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2019,4,32,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2020,4,31,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1985,2,51,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1986,2,50,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1987,3,49,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1988,3,49,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1989,3,48,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1990,3,47,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1991,3,46,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1992,3,45,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1993,3,44,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1994,3,43,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1995,3,43,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1996,3,42,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1997,3,41,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1998,3,40,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1999,3,39,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2000,3,39,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2001,3,38,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2002,4,37,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2003,4,36,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2004,4,35,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2005,4,35,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2006,4,34,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2007,4,33,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2008,4,32,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2009,4,32,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2010,4,31,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2011,4,30,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2012,4,29,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2013,4,29,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2014,4,28,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2015,4,27,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2016,4,27,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2017,4,26,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2018,3,38,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2019,3,38,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2020,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1995,4,35,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1996,4,34,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1997,4,32,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1998,4,31,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1999,4,30,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2000,4,28,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2001,4,27,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2002,4,26,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2003,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2004,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2005,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2006,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2007,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2008,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2009,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2010,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2011,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2012,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2013,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2014,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2015,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2016,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2017,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2018,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2019,3,38,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2020,3,38,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1985,2,53,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1986,2,52,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1987,2,51,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1988,2,50,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1989,3,49,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1990,3,48,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1991,3,47,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1992,3,47,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1993,3,46,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1994,3,45,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1995,3,44,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1996,3,43,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1997,3,43,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1998,3,42,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1999,3,41,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2000,3,40,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2001,3,39,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2002,3,39,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2003,3,38,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2004,4,37,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2005,4,36,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2006,4,35,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2007,4,35,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2008,4,34,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2009,4,33,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2010,4,32,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2011,4,31,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2012,4,31,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2013,4,30,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2014,4,29,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2015,4,28,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2016,4,28,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2017,4,27,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2018,4,26,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2019,4,26,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2020,3,38,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1985,1,58,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1986,1,59,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1987,1,60,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1988,1,61,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1989,1,62,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1990,1,63,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1991,1,64,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1992,1,65,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1993,1,66,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1994,1,58,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1995,1,59,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1996,1,60,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1997,1,61,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1998,1,62,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1999,1,63,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2000,1,64,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2001,1,65,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2002,1,66,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2003,1,58,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2004,1,59,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2005,1,60,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2006,1,61,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2007,1,62,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2008,1,63,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2009,1,64,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2010,1,65,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2011,1,66,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2012,1,58,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2013,1,59,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2014,1,60,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2015,1,61,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2016,1,62,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2017,1,63,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2018,1,64,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2019,1,65,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2020,1,66,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1985,1,58,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1986,1,59,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1987,1,60,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1988,1,61,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1989,1,62,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1990,1,63,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1991,1,64,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1992,1,65,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1993,1,66,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1994,1,58,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1995,1,59,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1996,1,60,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1997,1,61,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1998,1,62,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1999,1,63,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2000,1,64,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2001,1,65,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2002,1,66,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2003,1,58,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2004,1,59,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2005,1,60,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2006,1,61,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2007,1,62,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2008,1,63,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2009,1,64,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2010,1,65,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2011,1,66,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2012,1,58,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2013,1,59,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2014,1,60,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2015,1,61,Percent
