Continent,Geographic Area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit of Measure
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2005,45,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2006,44,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2007,43,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2008,42,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2009,41,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2010,40,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2011,39,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2012,38,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2013,37,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2014,36,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2015,35,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2016,34,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2017,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2018,33,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2019,32,Percent
Eurasia,Southern Asia,Height-for-age <-2 SD (stunting),Total,2020,31,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1985,51,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1986,50,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1987,49,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1988,49,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1989,48,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1990,47,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1991,46,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1992,45,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1993,44,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1994,43,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1995,43,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1996,42,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1997,41,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1998,40,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,1999,39,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2000,39,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2001,38,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2002,37,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2003,36,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2004,35,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2005,35,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2006,34,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2007,33,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2008,32,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2009,32,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2010,31,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2011,30,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2012,29,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2013,29,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2014,28,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2015,27,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2016,27,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2017,26,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2018,25,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2019,25,Percent
Eurasia,South-Eastern Asia,Height-for-age <-2 SD (stunting),Total,2020,24,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1995,35,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1996,34,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1997,32,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1998,31,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,1999,30,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2000,28,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2001,27,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2002,26,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2003,24,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2004,23,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2005,22,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2006,21,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2007,20,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2008,19,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2009,18,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2010,17,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2011,16,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2012,15,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2013,14,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2014,13,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2015,13,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2016,12,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2017,11,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2018,10,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2019,10,Percent
Eurasia,Central Asia,Height-for-age <-2 SD (stunting),Total,2020,9,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1985,53,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1986,52,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1987,51,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1988,50,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1989,49,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1990,48,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1991,47,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1992,47,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1993,46,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1994,45,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1995,44,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1996,43,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1997,43,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1998,42,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,1999,41,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2000,40,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2001,39,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2002,39,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2003,38,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2004,37,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2005,36,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2006,35,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2007,35,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2008,34,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2009,33,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2010,32,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2011,31,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2012,31,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2013,30,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2014,29,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2015,28,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2016,28,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2017,27,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2018,26,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2019,26,Percent
Eurasia,Central and Southern Asia,Weight-for-age <-2 SD (Underweight),Total,2020,25,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1985,9,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1986,9,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1987,8,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1988,8,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1989,8,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1990,7,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1991,7,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1992,7,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1993,7,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1994,7,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1995,6,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1996,6,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1997,6,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1998,6,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,1999,5,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2000,5,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2001,5,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2002,5,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2003,5,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2004,5,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2005,4,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2006,4,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2007,4,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2008,4,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2009,4,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2010,4,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2011,4,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2012,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2013,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2014,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2015,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2016,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2017,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2018,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2019,3,Percent
America,Latin America & the Caribbean,Weight-for-age <-2 SD (Underweight),Total,2020,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1985,7,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1986,7,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1987,7,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1988,7,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1989,6,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1990,6,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1991,6,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1992,6,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1993,6,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1994,5,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1995,5,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1996,5,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1997,5,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1998,5,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,1999,5,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2000,4,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2001,4,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2002,4,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2003,4,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2004,4,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2005,4,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2006,4,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2007,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2008,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2009,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2010,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2011,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2012,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2013,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2014,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2015,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2016,3,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2017,2,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2018,2,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2019,2,Percent
America,South America,Weight-for-age <-2 SD (Underweight),Total,2020,2,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1985,20,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1986,19,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1987,18,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1988,17,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1989,16,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1990,15,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1991,14,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1992,13,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1993,12,Percent
Eurasia,Eastern Asia,Weight-for-age <-2 SD (Underweight),Total,1994,11,Percent
